0,1,2
60.0,4077.39281374,0.0
-72.0,4073.1612435,0.0
-64.0,4076.75085551,0.0
44.0,4084.41463953,0.0
-56.0,4079.87457281,0.0
-60.0,4077.44510847,0.0
-52.0,4081.18218428,0.0
-48.0,4082.95022875,0.0
-44.0,4084.44823367,0.0
-40.0,4086.0745793,0.0
-36.0,4087.64506251,0.0
-32.0,4089.16908175,0.0
-28.0,4090.5752793,0.0
-20.0,4092.95872599,0.0
-24.0,4091.84722048,0.0
-16.0,4093.91380888,0.0
-12.0,4094.68206221,0.0
-4.0,4095.59703356,0.0
-8.0,4095.25529581,0.0
0.0,4095.71283728,0.0
4.0,4095.58416087,0.0
8.0,4095.22603423,0.0
12.0,4094.65305334,0.0
16.0,4093.87675005,0.0
20.0,4092.92189127,0.0
24.0,4091.7949,0.0
28.0,4090.49644858,0.0
32.0,4089.09604079,0.0
36.0,4087.56426245,0.0
40.0,4086.01885516,0.0
48.0,4082.89288145,0.0
52.0,4081.12458331,0.0
56.0,4079.81410319,0.0
64.0,4076.70666796,0.0
72.0,4073.12180048,0.0
