0,1,2
-64.0,9780.98523345,56242.0
-60.0,9785.63018241,51639.0
164.0,9767.81852546,46997.0
172.0,9766.45449462,48466.0
156.0,9771.8266603,46090.0
152.0,9772.22353377,46758.0
140.0,9775.84800925,45937.0
128.0,9779.1005899,47792.0
112.0,9783.20344939,47756.0
96.0,9787.25358214,47174.0
-56.0,9788.99901786,52905.0
-52.0,9791.71400275,53077.0
-48.0,9793.88600364,45561.0
-44.0,9795.73902717,41351.0
-40.0,9797.27079787,42426.0
-36.0,9798.53952041,43140.0
-32.0,9799.60370269,44816.0
56.0,9796.28644958,49830.0
32.0,9800.20828261,49544.0
-28.0,9800.47507491,47656.0
-24.0,9801.17117515,48337.0
-20.0,9801.71576896,47505.0
-16.0,9802.12239661,47549.0
-12.0,9802.42410674,47634.0
-8.0,9802.60500732,46582.0
-4.0,9802.69936576,47155.0
-0.0,9802.69242873,46822.0
4.0,9802.61008468,46656.0
12.0,9802.2326509,46810.0
8.0,9802.46377769,45755.0
20.0,9801.59027114,46954.0
16.0,9801.94389739,46164.0
24.0,9801.17706313,48212.0
28.0,9800.71496978,48968.0
36.0,9799.65985885,49816.0
40.0,9799.06471076,50715.0
44.0,9798.42857185,48917.0
48.0,9797.75992217,49836.0
52.0,9797.03138366,49212.0
60.0,9795.49781051,48906.0
64.0,9794.67575851,47226.0
68.0,9793.83147445,48304.0
72.0,9792.96363464,49002.0
76.0,9792.0558702,48162.0
80.0,9791.14146819,47966.0
84.0,9790.19425025,46861.0
88.0,9789.22272887,45464.0
92.0,9788.24081245,45885.0
100.0,9786.23886123,43310.0
104.0,9785.22451606,46477.0
108.0,9784.21427741,47467.0
116.0,9782.17473617,48088.0
120.0,9781.13430991,49577.0
124.0,9780.13626304,49897.0
132.0,9778.0034658,47903.0
136.0,9777.06683745,50290.0
144.0,9774.85380187,48628.0
148.0,9773.94800582,45434.0
160.0,9770.53809943,49035.0
168.0,9768.75350585,45408.0
180.0,9765.3551084,52447.0
192.0,9761.18642249,43507.0
