0,1,2
-3.25,992.843750015,51.0
-8.94,993.906250015,23.0
-10.27,995.343750015,103.0
-9.5,994.375000015,90.0
-5.36,993.937500015,60.0
3.41,992.812500015,74.0
17.33,993.812500015,90.0
14.17,994.281250015,123.0
-10.42,991.187500015,0.0
-12.58,994.031250015,31.0
-13.31,995.125000015,36.0
-9.19,995.343750015,23.0
12.02,993.750000015,10.0
-1.89,993.125000015,36.0
30.45,993.343750015,89.0
9.23,994.281250015,115.0
18.77,993.218750015,39.0
28.7,993.812500015,68.0
2.64,994.468750015,85.0
-13.17,995.343750015,41.0
6.21,995.468750015,69.0
-9.98,994.781250015,59.0
9.58,995.218750015,77.0
-0.4,995.843750015,55.0
4.64,993.625000015,50.0
19.81,994.000000015,72.0
32.7,993.437500015,56.0
14.87,993.625000015,98.0
23.43,993.406250015,71.0
12.41,994.750000015,58.0
16.52,994.031250015,45.0
20.58,993.625000015,46.0
16.39,993.875000015,114.0
-15.17,992.593750015,67.0
-15.69,993.406250015,49.0
-12.87,994.187500015,88.0
-8.69,995.312500015,40.0
-10.17,995.531250015,29.0
-13.94,993.437500015,18.0
-13.69,995.437500015,40.0
19.83,993.968750015,47.0
-7.86,994.968750015,73.0
30.81,993.468750015,91.0
-13.02,994.781250015,35.0
-13.81,996.000000015,72.0
-12.62,992.500000015,72.0
40.49,993.156250015,77.0
15.31,994.187500015,62.0
26.2,993.031250015,57.0
9.87,995.781250015,77.0
15.91,993.312500015,52.0
19.1,993.343750015,51.0
19.04,992.656250015,57.0
13.14,993.562500015,54.0
8.42,995.125000015,72.0
16.35,994.125000015,136.0
11.23,994.156250015,119.0
20.77,994.593750015,85.0
-8.96,995.750000015,72.0
-7.35,995.656250015,67.0
-7.63,994.125000015,66.0
-10.81,994.718750015,35.0
-11.19,995.312500015,48.0
-10.83,992.312500015,20.0
7.62,992.906250015,13.0
19.91,993.406250015,101.0
15.25,994.937500015,80.0
28.66,993.906250015,77.0
31.33,993.781250015,61.0
16.66,993.437500015,34.0
5.96,995.593750015,67.0
25.0,994.187500015,48.0
14.96,994.843750015,53.0
-11.06,995.437500015,68.0
13.5,993.687500015,80.0
12.98,994.500000015,54.0
23.02,993.468750015,51.0
45.37,993.125000015,44.0
-14.25,994.312500015,46.0
4.14,993.937500015,98.0
8.85,994.781250015,73.0
5.58,995.468750015,43.0
-3.64,993.687500015,52.0
-6.37,993.937500015,82.0
-8.44,996.281250015,95.0
14.52,992.625000015,56.0
8.48,995.406250015,99.0
12.65,994.437500015,50.0
17.75,994.000000015,54.0
14.02,994.750000015,38.0
11.83,994.687500015,82.0
9.79,994.062500015,54.0
17.46,994.343750015,69.0
14.31,995.312500015,48.0
27.54,995.125000015,62.0
-11.0,994.468750015,71.0
-4.62,995.156250015,97.0
-8.12,993.093750015,107.0
24.02,994.156250015,39.0
21.21,993.593750015,47.0
13.94,994.625000015,36.0
25.39,994.343750015,85.0
6.42,995.531250015,59.0
14.21,993.375000015,88.0
7.87,994.312500015,66.0
-10.25,994.187500015,32.0
-0.29,996.250000015,60.0
15.58,993.312500015,84.0
23.75,994.718750015,103.0
9.89,993.406250015,75.0
22.66,994.531250015,57.0
9.35,996.093750015,53.0
15.0,992.500000015,64.0
24.79,993.000000015,64.0
16.06,994.406250015,67.0
-2.02,995.093750015,31.0
-12.85,992.718750015,51.0
-9.23,995.812500015,118.0
-10.98,995.468750015,51.0
8.88,995.156250015,37.0
12.94,995.156250015,55.0
4.62,993.500000015,128.0
13.37,993.718750015,35.0
15.04,991.625000015,46.0
40.74,993.187500015,42.0
-11.83,995.437500015,86.0
12.42,993.156250015,39.0
19.33,993.375000015,56.0
12.9,993.750000015,32.0
10.5,995.156250015,79.0
11.27,994.125000015,44.0
15.94,992.968750015,85.0
18.75,994.312500015,50.0
9.48,995.125000015,98.0
19.12,993.968750015,43.0
12.56,994.000000015,88.0
-10.89,993.906250015,79.0
-14.23,992.781250015,35.0
-14.75,992.937500015,106.0
5.12,993.843750015,67.0
-14.1,995.062500015,118.0
-3.58,994.718750015,57.0
-4.37,993.093750015,57.0
9.54,995.718750015,59.0
19.89,995.781250015,69.0
25.54,993.093750015,47.0
29.81,993.875000015,52.0
15.87,994.468750015,61.0
19.52,994.000000015,58.0
44.1,992.906250015,63.0
-14.73,994.218750015,69.0
-13.71,994.875000015,64.0
16.87,994.625000015,82.0
10.94,994.406250015,67.0
22.54,993.281250015,43.0
18.71,994.968750015,83.0
24.75,993.562500015,96.0
40.1,994.812500015,66.0
18.54,994.593750015,55.0
17.25,995.718750015,63.0
31.04,994.718750015,81.0
-3.0,994.656250015,69.0
-1.61,994.968750015,71.0
-5.88,996.062500015,48.0
-4.88,994.593750015,63.0
-4.25,996.343750015,73.0
-12.67,993.906250015,47.0
-14.56,993.343750015,51.0
-8.02,995.125000015,62.0
-14.77,994.156250015,53.0
26.64,993.375000015,58.0
13.1,993.718750015,35.0
10.81,993.812500015,52.0
10.67,994.000000015,50.0
9.65,992.718750015,19.0
22.33,993.281250015,31.0
35.68,993.500000015,66.0
23.5,993.718750015,31.0
11.44,994.468750015,47.0
4.21,994.875000015,44.0
16.93,994.781250015,41.0
11.14,993.656250015,71.0
24.41,993.093750015,51.0
30.2,993.968750015,59.0
31.81,993.562500015,58.0
12.19,995.531250015,39.0
36.31,993.406250015,71.0
25.89,994.375000015,70.0
5.44,995.312500015,38.0
11.69,995.343750015,59.0
17.52,994.937500015,84.0
-10.31,995.000000015,140.0
-4.5,994.031250015,53.0
-0.75,994.687500015,88.0
9.02,994.968750015,83.0
14.92,993.343750015,37.0
12.88,992.968750015,59.0
11.86,992.937500015,54.0
4.88,994.250000015,68.0
4.61,994.000000015,88.0
8.86,992.625000015,70.0
15.42,995.125000015,38.0
18.23,993.906250015,111.0
12.96,995.187500015,58.0
16.75,995.531250015,55.0
23.04,994.781250015,63.0
-12.25,993.593750015,53.0
-10.38,994.593750015,27.0
-11.86,992.031250015,27.0
-8.42,994.937500015,46.0
-3.65,996.156250015,43.0
-2.63,993.468750015,67.0
-6.63,995.875000015,96.0
-10.0,995.812500015,52.0
10.42,992.312500015,22.0
12.04,994.406250015,93.0
26.62,992.625000015,64.0
10.92,995.000000015,66.0
19.94,993.781250015,57.0
-9.88,995.531250015,69.0
31.54,993.687500015,48.0
42.1,994.375000015,56.0
16.58,994.906250015,49.0
22.62,992.593750015,47.0
-3.4,997.031250015,45.0
-12.52,995.750000015,38.0
4.35,994.531250015,57.0
9.9,995.218750015,33.0
18.83,995.343750015,65.0
12.17,994.031250015,69.0
19.96,993.781250015,73.0
10.69,995.468750015,45.0
10.36,994.218750015,45.0
11.38,993.968750015,61.0
1.38,996.031250015,65.0
12.71,994.406250015,51.0
4.06,996.906250015,43.0
-9.46,995.343750015,51.0
6.73,995.031250015,77.0
16.25,993.968750015,81.0
26.04,993.906250015,61.0
18.98,994.781250015,67.0
14.42,993.750000015,66.0
20.73,994.937500015,56.0
6.86,993.218750015,69.0
3.75,994.875000015,36.0
-1.52,995.468750015,77.0
5.98,996.125000015,48.0
9.64,995.000000015,80.0
0.1,994.562500015,50.0
8.75,996.656250015,39.0
18.41,995.656250015,73.0
28.2,993.687500015,52.0
14.93,993.625000015,40.0
-5.52,996.093750015,35.0
-3.27,994.750000015,52.0
-13.29,995.593750015,37.0
-12.9,995.843750015,37.0
-2.12,995.218750015,69.0
8.13,994.000000015,20.0
-5.12,996.218750015,95.0
-0.21,996.406250015,35.0
17.56,994.625000015,96.0
22.58,994.187500015,74.0
28.62,993.562500015,38.0
33.04,994.531250015,49.0
19.46,994.562500015,64.0
11.67,995.281250015,77.0
17.19,992.781250015,35.0
33.68,993.375000015,56.0
10.13,994.906250015,45.0
15.67,993.375000015,40.0
29.89,994.437500015,76.0
20.35,994.562500015,82.0
6.77,994.968750015,113.0
13.77,993.562500015,46.0
11.1,995.250000015,60.0
17.14,994.218750015,53.0
17.12,994.156250015,57.0
26.66,993.593750015,85.0
-12.23,993.562500015,82.0
-8.83,995.937500015,58.0
-9.62,993.843750015,43.0
-7.64,994.562500015,62.0
5.11,994.718750015,123.0
1.61,993.281250015,73.0
1.36,994.093750015,37.0
14.06,994.843750015,49.0
10.52,993.156250015,25.0
23.6,994.218750015,53.0
17.6,993.531250015,53.0
23.39,995.093750015,87.0
29.93,993.625000015,40.0
19.62,993.250000015,78.0
15.33,995.218750015,51.0
-6.12,995.406250015,91.0
13.12,994.531250015,79.0
12.89,994.281250015,71.0
28.83,993.781250015,49.0
22.16,993.218750015,59.0
18.91,994.031250015,41.0
4.37,994.593750015,73.0
6.16,993.937500015,70.0
29.43,993.062500015,56.0
19.39,995.250000015,62.0
12.66,994.625000015,118.0
15.64,995.406250015,63.0
16.27,995.031250015,83.0
2.98,995.156250015,67.0
12.93,993.125000015,42.0
-5.87,995.781250015,61.0
17.41,993.312500015,40.0
7.89,993.968750015,47.0
17.43,994.468750015,67.0
0.89,995.718750015,73.0
-11.65,994.437500015,20.0
-10.88,994.187500015,70.0
13.92,994.968750015,101.0
8.65,995.812500015,68.0
14.27,994.281250015,65.0
-11.85,994.656250015,67.0
-10.23,996.093750015,61.0
-13.44,995.875000015,56.0
-9.81,996.687500015,58.0
-12.1,995.000000015,12.0
-12.35,994.781250015,69.0
-12.48,995.937500015,30.0
-2.73,996.500000015,64.0
-0.39,994.687500015,72.0
-7.48,996.437500015,106.0
-5.62,996.312500015,66.0
-1.16,994.031250015,147.0
-3.89,994.250000015,82.0
-1.14,993.375000015,46.0
-4.64,994.937500015,84.0
-4.39,994.093750015,41.0
-11.5,993.593750015,107.0
11.35,996.250000015,84.0
-10.87,994.343750015,35.0
30.95,992.843750015,33.0
20.66,993.156250015,53.0
40.35,994.687500015,42.0
21.62,993.843750015,61.0
28.43,993.656250015,91.0
28.81,993.125000015,72.0
20.39,993.843750015,69.0
13.23,993.875000015,64.0
3.66,994.281250015,61.0
-2.15,996.093750015,51.0
-3.9,995.375000015,88.0
-9.08,994.281250015,59.0
-5.77,994.031250015,35.0
7.02,995.562500015,56.0
-9.1,996.218750015,53.0
-3.38,995.156250015,61.0
2.6,995.625000015,58.0
-9.0,993.375000015,134.0
-5.25,994.687500015,52.0
-11.75,994.812500015,88.0
-5.86,994.000000015,76.0
-2.29,995.906250015,67.0
2.21,995.562500015,104.0
12.25,994.125000015,70.0
9.06,995.656250015,69.0
13.98,995.781250015,63.0
12.29,994.781250015,75.0
17.31,993.750000015,110.0
13.69,994.656250015,75.0
13.06,994.125000015,70.0
18.94,993.593750015,41.0
13.67,994.468750015,87.0
11.08,993.906250015,49.0
11.29,995.031250015,65.0
22.35,993.343750015,87.0
16.56,993.156250015,61.0
0.98,992.875000015,40.0
16.12,994.375000015,76.0
20.41,995.062500015,68.0
10.87,996.250000015,68.0
5.06,996.687500015,62.0
-3.98,996.125000015,90.0
15.12,994.156250015,61.0
6.1,996.125000015,82.0
18.37,991.781250015,5.0
9.91,994.718750015,79.0
8.16,992.812500015,78.0
10.29,996.250000015,98.0
9.14,995.437500015,42.0
7.69,995.062500015,42.0
-13.58,994.031250015,63.0
4.0,994.812500015,56.0
-9.83,996.312500015,48.0
-6.62,995.218750015,59.0
-4.14,994.937500015,64.0
-11.25,994.343750015,65.0
-5.73,995.000000015,52.0
-5.89,993.500000015,92.0
-8.73,996.875000015,66.0
-7.85,995.750000015,60.0
-7.33,996.500000015,68.0
-11.6,991.718750015,5.0
7.5,996.031250015,81.0
4.86,995.062500015,62.0
9.88,993.531250015,37.0
2.63,995.281250015,45.0
13.16,993.031250015,75.0
21.12,995.562500015,66.0
16.92,994.093750015,81.0
20.71,993.437500015,80.0
26.31,993.750000015,38.0
16.0,994.718750015,61.0
6.46,995.468750015,63.0
15.35,995.187500015,64.0
13.42,995.687500015,66.0
6.31,997.125000015,64.0
-1.25,995.593750015,85.0
12.85,993.718750015,105.0
12.79,996.531250015,83.0
10.6,995.031250015,49.0
20.75,992.906250015,71.0
11.77,994.906250015,39.0
16.29,993.687500015,46.0
7.04,996.250000015,60.0
18.33,994.750000015,66.0
21.14,994.562500015,50.0
31.93,993.906250015,69.0
21.89,993.718750015,37.0
18.66,994.781250015,47.0
5.89,992.000000015,70.0
0.62,995.750000015,62.0
-4.15,995.656250015,65.0
-2.13,996.781250015,53.0
-10.79,996.656250015,73.0
-8.92,996.437500015,66.0
-10.62,995.718750015,89.0
-9.85,995.906250015,65.0
-2.38,996.125000015,70.0
-11.69,997.250000015,58.0
-9.06,996.031250015,69.0
6.35,996.218750015,59.0
13.08,995.093750015,51.0
8.5,994.562500015,64.0
3.23,996.156250015,63.0
6.37,996.187500015,62.0
19.64,996.156250015,65.0
6.69,996.343750015,51.0
5.4,995.875000015,40.0
11.63,994.218750015,61.0
14.91,994.625000015,64.0
13.62,994.218750015,85.0
2.87,994.187500015,74.0
-7.88,995.281250015,133.0
-3.61,994.781250015,67.0
4.89,995.406250015,81.0
-8.0,996.250000015,58.0
7.41,992.093750015,19.0
6.89,994.468750015,65.0
10.41,993.375000015,58.0
-0.61,994.000000015,38.0
11.64,994.781250015,59.0
2.1,995.687500015,68.0
5.85,995.437500015,42.0
0.6,995.343750015,43.0
5.87,994.656250015,93.0
15.14,994.375000015,102.0
19.56,994.125000015,88.0
31.08,993.750000015,54.0
20.79,994.281250015,77.0
25.81,994.656250015,49.0
15.77,994.750000015,52.0
-11.56,996.937500015,62.0
-7.56,997.531250015,39.0
6.85,995.625000015,60.0
16.02,995.156250015,59.0
7.64,995.312500015,56.0
8.56,994.625000015,66.0
12.15,995.687500015,98.0
1.9,996.906250015,69.0
8.67,995.406250015,91.0
3.39,995.437500015,50.0
9.73,995.656250015,71.0
13.96,993.750000015,70.0
31.43,994.812500015,52.0
24.62,994.718750015,61.0
18.96,994.468750015,33.0
12.92,995.156250015,103.0
22.87,994.656250015,53.0
20.27,995.625000015,48.0
19.85,995.593750015,47.0
10.56,995.468750015,85.0
12.27,995.156250015,73.0
17.81,994.437500015,68.0
9.08,995.093750015,99.0
23.16,994.031250015,81.0
-9.12,995.843750015,61.0
-5.37,996.375000015,88.0
-8.56,996.062500015,74.0
-11.79,995.062500015,62.0
1.02,996.000000015,70.0
10.62,996.125000015,50.0
23.89,994.062500015,54.0
29.68,994.906250015,67.0
10.96,996.000000015,58.0
5.56,997.343750015,51.0
16.48,995.312500015,58.0
29.5,994.031250015,71.0
21.6,994.718750015,55.0
15.81,995.375000015,68.0
19.71,993.906250015,81.0
12.58,996.125000015,76.0
19.6,993.968750015,25.0
25.64,993.875000015,24.0
25.75,993.812500015,58.0
12.46,994.312500015,98.0
22.52,995.000000015,78.0
13.25,995.718750015,67.0
7.46,996.468750015,71.0
-9.56,997.031250015,75.0
8.92,996.531250015,81.0
14.19,995.718750015,85.0
26.02,993.968750015,69.0
23.77,994.312500015,110.0
-6.67,996.437500015,62.0
0.73,995.625000015,102.0
4.98,995.750000015,82.0
15.29,992.906250015,69.0
3.89,993.125000015,86.0
-1.63,996.500000015,64.0
-6.15,995.281250015,43.0
-1.13,994.000000015,34.0
10.27,995.031250015,67.0
1.14,994.843750015,63.0
-3.88,995.718750015,71.0
-0.62,995.593750015,107.0
-5.33,996.500000015,68.0
11.5,994.562500015,54.0
2.23,996.156250015,69.0
14.62,994.218750015,39.0
15.98,995.125000015,70.0
22.41,993.906250015,67.0
3.19,996.218750015,71.0
-5.6,996.406250015,71.0
-9.6,995.750000015,102.0
-7.98,994.156250015,101.0
2.77,996.312500015,52.0
3.02,997.000000015,70.0
-7.0,993.937500015,76.0
-3.39,993.406250015,83.0
-9.35,994.718750015,107.0
-13.33,994.718750015,43.0
-13.08,993.687500015,56.0
-8.67,994.062500015,126.0
11.56,996.187500015,66.0
17.17,994.187500015,70.0
9.42,996.656250015,73.0
6.98,996.156250015,77.0
9.21,995.937500015,64.0
-10.71,995.406250015,59.0
-10.46,996.500000015,64.0
-12.21,996.000000015,64.0
-12.73,994.812500015,40.0
-2.25,994.468750015,33.0
-3.12,996.093750015,61.0
-10.37,995.718750015,55.0
-14.39,993.250000015,70.0
-12.5,994.062500015,76.0
-9.25,994.937500015,52.0
-10.85,995.781250015,59.0
-6.83,996.968750015,45.0
-10.33,996.656250015,45.0
29.29,996.125000015,64.0
16.14,995.343750015,63.0
13.33,995.218750015,61.0
1.33,996.781250015,53.0
3.64,993.812500015,50.0
13.18,993.187500015,32.0
-7.46,996.062500015,70.0
-11.46,994.187500015,54.0
-11.31,997.187500015,70.0
-8.62,993.593750015,133.0
2.36,994.375000015,52.0
6.38,994.437500015,62.0
-3.71,996.906250015,57.0
-4.23,995.875000015,76.0
-10.75,995.906250015,65.0
0.35,993.843750015,65.0
-5.46,995.437500015,68.0
9.96,995.531250015,79.0
15.46,995.718750015,51.0
9.94,997.000000015,70.0
12.5,994.875000015,82.0
7.48,995.906250015,33.0
10.71,995.531250015,85.0
4.08,996.875000015,78.0
7.6,995.468750015,79.0
16.62,995.468750015,65.0
14.33,995.750000015,52.0
20.1,994.937500015,108.0
10.83,995.562500015,42.0
14.48,995.781250015,67.0
21.04,994.593750015,49.0
7.91,994.625000015,42.0
7.39,996.656250015,65.0
22.14,994.437500015,56.0
8.6,995.656250015,73.0
4.42,996.093750015,73.0
11.81,995.687500015,68.0
10.02,996.625000015,60.0
19.21,996.000000015,66.0
13.17,995.875000015,62.0
9.5,994.250000015,46.0
12.4,995.062500015,74.0
18.19,995.125000015,94.0
18.02,995.281250015,69.0
8.62,996.468750015,53.0
11.98,996.843750015,59.0
18.16,996.156250015,69.0
27.81,994.781250015,45.0
28.06,995.031250015,45.0
14.54,993.968750015,57.0
-6.25,995.375000015,32.0
-6.54,996.031250015,43.0
-1.27,994.281250015,49.0
12.33,996.093750015,79.0
7.08,996.406250015,77.0
1.79,996.312500015,56.0
6.56,995.687500015,56.0
15.85,995.781250015,49.0
24.87,995.000000015,54.0
7.13,995.781250015,45.0
14.44,996.093750015,65.0
19.5,995.437500015,64.0
-7.75,995.750000015,64.0
16.16,995.593750015,59.0
9.25,994.750000015,44.0
8.19,996.468750015,83.0
16.96,994.437500015,54.0
22.02,994.625000015,62.0
12.23,996.406250015,67.0
10.44,996.000000015,80.0
9.69,995.906250015,69.0
11.87,995.718750015,61.0
5.83,996.031250015,85.0
-11.58,995.031250015,45.0
6.75,996.875000015,66.0
4.46,995.718750015,49.0
-4.35,997.000000015,46.0
0.69,997.312500015,60.0
-2.23,994.937500015,22.0
-7.62,994.718750015,45.0
-8.06,997.531250015,57.0
-10.5,995.281250015,59.0
-11.44,995.375000015,62.0
-8.21,997.062500015,50.0
-0.14,994.718750015,51.0
-2.62,994.718750015,89.0
17.08,994.937500015,64.0
8.17,995.000000015,78.0
7.15,995.593750015,79.0
11.92,995.406250015,89.0
25.12,993.625000015,60.0
8.87,995.656250015,53.0
2.12,996.875000015,76.0
5.64,993.687500015,54.0
-0.15,996.125000015,64.0
-1.96,994.843750015,75.0
-6.48,997.000000015,54.0
-7.25,996.468750015,61.0
-6.73,997.562500015,46.0
-0.0,996.375000015,52.0
5.33,996.156250015,83.0
10.85,994.843750015,87.0
4.94,996.343750015,57.0
13.71,994.718750015,45.0
10.35,996.000000015,60.0
0.81,997.125000015,48.0
-3.02,996.375000015,52.0
8.46,996.093750015,69.0
4.75,996.500000015,46.0
1.27,995.843750015,47.0
1.4,996.312500015,80.0
6.13,994.687500015,32.0
10.9,994.281250015,43.0
19.08,995.218750015,37.0
13.29,994.937500015,72.0
6.17,996.062500015,62.0
8.21,996.187500015,70.0
3.83,995.687500015,92.0
5.23,995.875000015,52.0
-6.0,996.250000015,78.0
-7.02,997.406250015,51.0
3.54,996.625000015,74.0
6.5,996.312500015,48.0
-1.88,997.187500015,84.0
-0.54,996.843750015,59.0
-9.33,995.656250015,51.0
5.42,997.156250015,65.0
5.41,994.031250015,79.0
-0.63,994.656250015,43.0
-0.38,996.375000015,66.0
-7.1,997.156250015,51.0
-10.21,996.750000015,44.0
5.46,996.281250015,59.0
10.73,995.312500015,70.0
9.39,995.562500015,68.0
16.91,994.781250015,45.0
14.35,993.062500015,54.0
4.81,996.062500015,52.0
16.41,995.906250015,45.0
26.7,993.343750015,55.0
15.56,995.062500015,44.0
4.12,996.500000015,68.0
-0.13,996.718750015,59.0
2.5,996.250000015,76.0
-12.27,992.750000015,36.0
-5.75,995.750000015,40.0
-1.11,995.500000015,36.0
7.27,996.125000015,72.0
16.54,995.843750015,85.0
1.21,996.687500015,56.0
6.87,995.625000015,36.0
1.92,996.968750015,61.0
1.08,997.718750015,63.0
-7.31,997.093750015,61.0
-13.67,994.531250015,15.0
-5.65,996.031250015,45.0
-3.86,992.625000015,86.0
-8.25,995.875000015,56.0
-8.5,995.156250015,43.0
-9.79,996.312500015,64.0
-5.19,994.625000015,42.0
-7.9,995.718750015,45.0
-2.04,996.812500015,52.0
-4.56,997.656250015,63.0
-13.04,995.500000015,68.0
-2.79,996.718750015,61.0
18.1,993.781250015,55.0
9.33,994.718750015,89.0
8.27,994.906250015,45.0
-12.63,994.500000015,62.0
-13.15,996.281250015,63.0
-8.63,996.187500015,38.0
-13.56,996.406250015,77.0
-8.85,997.656250015,79.0
2.38,996.125000015,44.0
-6.6,997.281250015,63.0
-2.67,996.875000015,64.0
7.58,995.375000015,56.0
12.35,994.843750015,51.0
9.0,996.625000015,52.0
8.73,995.562500015,74.0
-0.48,996.562500015,78.0
2.61,994.468750015,45.0
5.5,996.062500015,60.0
0.17,996.812500015,66.0
4.38,995.656250015,75.0
5.92,996.343750015,71.0
14.69,995.781250015,63.0
7.9,996.625000015,60.0
3.52,997.156250015,59.0
3.13,996.406250015,43.0
6.11,993.375000015,46.0
-8.04,996.156250015,59.0
-13.27,993.062500015,16.0
-10.06,996.687500015,68.0
-11.27,994.281250015,27.0
0.5,996.250000015,74.0
8.94,995.250000015,44.0
12.06,994.968750015,63.0
3.81,997.187500015,76.0
5.35,996.812500015,50.0
6.94,995.968750015,51.0
7.29,996.750000015,78.0
-0.37,996.750000015,58.0
-5.98,995.125000015,100.0
-4.1,997.031250015,67.0
-8.1,996.531250015,57.0
-7.58,996.656250015,87.0
-2.54,996.562500015,50.0
6.23,994.906250015,39.0
3.62,994.625000015,86.0
20.16,995.781250015,83.0
1.77,997.468750015,63.0
2.04,996.687500015,50.0
2.29,997.937500015,58.0
2.75,995.968750015,51.0
12.73,995.750000015,76.0
10.31,996.062500015,84.0
10.06,996.437500015,66.0
1.54,997.343750015,45.0
-5.44,996.562500015,42.0
13.87,995.906250015,83.0
10.37,996.687500015,54.0
11.48,994.812500015,62.0
7.85,996.312500015,66.0
-7.52,996.062500015,42.0
-7.27,997.250000015,68.0
0.85,996.281250015,55.0
7.1,996.437500015,40.0
15.17,994.812500015,60.0
17.21,995.531250015,75.0
1.13,995.000000015,54.0
1.11,994.375000015,56.0
8.83,995.937500015,50.0
14.73,994.593750015,55.0
19.75,994.656250015,107.0
13.85,996.593750015,65.0
-11.42,996.718750015,51.0
7.17,997.437500015,58.0
-0.89,995.343750015,49.0
3.06,997.843750015,69.0
8.37,996.875000015,76.0
-2.46,997.812500015,40.0
-5.21,997.000000015,54.0
-1.98,996.375000015,60.0
6.9,995.750000015,42.0
5.71,996.500000015,82.0
6.62,995.625000015,68.0
3.87,996.718750015,57.0
0.21,996.406250015,89.0
2.25,996.281250015,57.0
11.39,994.437500015,70.0
22.91,994.468750015,67.0
27.93,994.906250015,75.0
0.42,996.156250015,59.0
6.67,996.000000015,70.0
20.02,994.875000015,34.0
21.25,996.093750015,53.0
29.54,994.687500015,42.0
21.64,996.343750015,57.0
12.1,996.062500015,72.0
-2.21,996.750000015,40.0
18.52,995.718750015,109.0
26.45,995.125000015,60.0
31.68,995.593750015,87.0
12.44,994.562500015,78.0
16.73,994.312500015,74.0
9.12,995.125000015,84.0
4.04,996.062500015,54.0
7.33,995.937500015,66.0
10.48,995.375000015,48.0
30.7,992.312500015,28.0
20.14,995.218750015,49.0
34.31,993.875000015,44.0
24.27,995.218750015,47.0
11.12,995.000000015,44.0
-10.1,997.031250015,53.0
-5.85,996.156250015,105.0
0.31,997.531250015,47.0
-6.1,996.968750015,55.0
-0.64,995.250000015,56.0
-7.12,996.125000015,70.0
