0,1,2
-16.0,1485.38469698,0.0
20.0,1487.49863436,0.0
-12.0,1489.63024142,0.0
-8.0,1490.80454256,0.0
4.0,1490.95961001,0.0
-4.0,1491.13837435,0.0
-0.0,1491.09932711,0.0
8.0,1490.46623232,0.0
12.0,1489.56961062,0.0
16.0,1488.62467196,0.0
24.0,1486.91126253,0.0
28.0,1486.11391451,0.0
36.0,1485.04132082,0.0
48.0,1482.22264864,0.0
