0,1,2
-17.0,1106.16320802,0.0
33.0,1105.64886476,0.0
21.0,1108.44897463,0.0
27.0,1106.75103761,0.0
25.0,1107.57025148,0.0
-15.0,1108.59674074,0.0
-13.0,1110.15997316,0.0
23.0,1108.17852785,0.0
15.0,1109.9069214,0.0
-9.0,1111.80212404,0.0
3.0,1112.36688234,0.0
11.0,1111.07470705,0.0
9.0,1111.54638674,0.0
-5.0,1112.41839601,0.0
-1.0,1112.4994507,0.0
-11.0,1111.19348146,0.0
-7.0,1112.20697023,0.0
-3.0,1112.50335695,0.0
1.0,1112.44262697,0.0
5.0,1112.18896486,0.0
7.0,1111.90008547,0.0
13.0,1110.56408693,0.0
17.0,1109.52044679,0.0
19.0,1108.8734131,0.0
29.0,1105.69915773,0.0
31.0,1106.45147707,0.0
35.0,1105.37329103,0.0
43.0,1104.2426758,0.0
