0,1,2
17.0,827.466491712,0.0
-13.92,826.804260266,0.0
-15.0,827.482421887,0.0
3.0,826.336425794,0.0
-16.08,826.102844251,0.0
-12.06,828.847290051,0.0
-11.23,829.948303235,0.0
-10.98,829.957458508,0.0
-8.81,829.560546887,0.0
7.85,828.836669934,0.0
-1.98,828.851257337,0.0
-9.69,828.466979993,0.0
1.96,831.475036633,0.0
11.92,826.772399915,0.0
9.69,828.476745618,0.0
23.83,829.569274915,0.0
20.77,828.898681653,0.0
27.06,828.498840344,0.0
1.94,829.930236829,0.0
-2.08,827.415588391,0.0
-5.06,829.562622083,0.0
-10.71,830.645385755,0.0
-11.5,830.273010266,0.0
-11.25,829.845092786,0.0
-7.46,830.274047864,0.0
-6.46,829.964782727,0.0
-7.75,830.948852551,0.0
-7.54,829.237487805,0.0
4.48,828.86029054,0.0
-4.04,829.956604016,0.0
-2.52,828.864929212,0.0
4.75,830.640258801,0.0
10.27,829.51867677,0.0
30.62,828.181213391,0.0
16.56,827.776306165,0.0
7.04,829.546386731,0.0
17.1,828.893371594,0.0
17.37,828.453979505,0.0
30.89,828.839477551,0.0
14.31,830.08093263,0.0
5.44,830.632263196,0.0
-8.54,830.237915051,0.0
1.25,830.206665051,0.0
-1.17,829.532531751,0.0
-7.21,831.330627454,0.0
-6.19,830.618713391,0.0
-10.44,829.695556653,0.0
-10.96,830.640380872,0.0
-4.77,831.162048352,0.0
-7.48,831.753295911,0.0
-6.73,830.929321301,0.0
1.52,830.649658215,0.0
20.6,829.556030286,0.0
4.08,827.414184583,0.0
-1.44,829.970031751,0.0
7.58,830.25280763,0.0
-7.27,829.943908704,0.0
-11.52,829.528015149,0.0
-4.79,830.925598157,0.0
-12.04,829.524536145,0.0
-8.02,830.927856458,0.0
-8.27,830.931274426,0.0
-5.04,830.911254895,0.0
-1.81,830.225341809,0.0
-8.29,830.93273927,0.0
-1.0,830.520996106,0.0
-3.23,831.156005872,0.0
5.29,830.940246594,0.0
14.98,829.549987805,0.0
11.48,829.970764172,0.0
1.69,829.923522962,0.0
-1.56,829.79388429,0.0
-4.52,831.465393079,0.0
2.06,830.62426759,0.0
11.75,830.680786145,0.0
8.52,830.955322278,0.0
10.54,830.270813001,0.0
1.79,830.929077161,0.0
10.81,830.941955579,0.0
20.33,830.237792981,0.0
8.25,830.957458508,0.0
6.46,829.971313489,0.0
5.19,830.626220715,0.0
-1.02,832.033752454,0.0
-4.5,831.624328626,0.0
0.27,831.615478528,0.0
-7.73,831.472839368,0.0
2.21,831.738220227,0.0
-1.27,831.624755872,0.0
-4.25,832.015380872,0.0
-1.71,829.521606458,0.0
-3.5,831.606933606,0.0
5.02,831.503601087,0.0
-0.27,831.608764661,0.0
3.23,831.15905763,0.0
7.98,829.515686047,0.0
2.96,830.9169922,0.0
-1.29,830.915649426,0.0
0.0,831.349731458,0.0
-0.75,831.443176282,0.0
-2.96,831.489990247,0.0
-3.98,831.56530763,0.0
3.5,831.638183606,0.0
2.48,831.572570813,0.0
6.73,831.514282239,0.0
5.71,831.335449231,0.0
5.46,830.212219251,0.0
8.94,829.676330579,0.0
9.96,830.644470227,0.0
14.04,830.945922864,0.0
17.27,830.266601575,0.0
23.56,828.871337903,0.0
34.12,828.871582044,0.0
45.18,827.781860364,0.0
60.24,825.021118176,0.0
