0,1,2
18.18,849.046875013,1288.0
1.73,849.039062513,1205.0
13.08,850.539062513,1239.0
-2.61,849.648437513,1237.0
-13.69,849.976562513,1245.0
-0.13,849.554687513,1191.0
8.37,849.546875013,1298.0
22.21,849.468750013,1214.0
16.17,849.445312513,1179.0
23.89,848.882812513,1247.0
4.37,849.593750013,1246.0
-0.52,850.078125013,1264.0
-4.52,850.023437513,1203.0
-6.77,849.757812513,1141.0
-2.13,848.820312513,1191.0
22.14,849.195312513,1239.0
0.36,849.000000013,1156.0
2.11,848.921875013,1086.0
5.13,851.117187513,1155.0
11.38,849.132812513,1291.0
12.92,849.335937513,1249.0
32.29,849.023437513,1303.0
12.15,849.054687513,1223.0
13.33,849.851562513,1241.0
16.69,849.031250013,1316.0
-3.63,849.789062513,1293.0
21.14,849.273437513,1245.0
35.06,849.054687513,1217.0
19.52,849.109375013,1288.0
10.25,850.125000013,1326.0
-12.83,850.750000013,1236.0
-9.29,850.976562513,1233.0
-10.77,849.242187513,1237.0
14.69,849.101562513,1303.0
20.77,849.687500013,1240.0
13.12,850.007812513,1185.0
16.77,850.882812513,1263.0
19.66,849.460937513,1313.0
14.77,850.687500013,1206.0
24.18,849.117187513,1171.0
10.91,848.867187513,1261.0
-3.62,848.945312513,1169.0
-1.75,850.109375013,1202.0
1.86,849.726562513,1151.0
5.61,849.070312513,1229.0
10.69,850.914062513,1267.0
27.41,850.273437513,1239.0
-0.86,849.093750013,1158.0
17.0,849.078125013,1320.0
31.79,849.257812513,1259.0
24.14,849.078125013,1228.0
15.66,850.109375013,1250.0
-10.52,849.445312513,1331.0
27.14,848.726562513,1185.0
16.96,848.953125013,1220.0
9.85,850.242187513,1279.0
24.04,849.695312513,1189.0
-1.5,850.875000013,1282.0
15.68,849.210937513,1239.0
26.81,849.210937513,1287.0
38.33,849.625000013,1200.0
31.66,848.812500013,1246.0
20.52,849.273437513,1285.0
11.11,848.554687513,1145.0
4.87,850.203125013,1224.0
8.87,850.070312513,1225.0
21.46,848.992187513,1265.0
