0,1,2
-25.0,1726.80877688,0.0
-21.0,1730.18139651,0.0
47.0,1724.8884888,0.0
43.0,1726.55487063,0.0
23.0,1731.16180422,0.0
-13.0,1733.06695559,0.0
-17.0,1731.94464114,0.0
-9.0,1733.79479983,0.0
15.0,1732.66656497,0.0
11.0,1733.18511965,0.0
-5.0,1734.10375979,0.0
-1.0,1734.17187503,0.0
3.0,1733.96472171,0.0
7.0,1733.68786624,0.0
19.0,1731.92724612,0.0
27.0,1730.21142581,0.0
31.0,1729.27777102,0.0
35.0,1728.244751,0.0
39.0,1727.27069094,0.0
51.0,1724.84484866,0.0
55.0,1723.54022219,0.0
63.0,1722.43389895,0.0
75.0,1719.18029788,0.0
