0,1,2
-196.0,95479.156251,0.0
-192.0,95482.1875013,0.0
-188.0,95683.9375013,23998.0
568.0,95663.1718763,25908.0
560.0,95664.2578138,25559.0
-184.0,95710.3359388,20215.0
548.0,95673.4765638,25731.0
536.0,95678.3671888,24545.0
532.0,95680.9843763,25004.0
524.0,95683.2421888,24085.0
512.0,95693.5546888,23675.0
-180.0,95715.6718763,17140.0
-176.0,95740.2578139,18169.0
504.0,95695.4531263,23630.0
496.0,95698.7812513,23784.0
488.0,95703.1171888,22793.0
484.0,95702.6562513,22244.0
468.0,95710.4453138,22239.0
456.0,95712.5625013,21170.0
464.0,95711.2109388,22193.0
444.0,95715.2656263,21184.0
424.0,95722.6406263,20218.0
416.0,95725.6718763,20070.0
400.0,95730.9609388,19233.0
392.0,95735.5468763,19762.0
-172.0,95748.5468764,14420.0
-168.0,95752.0234389,13727.0
352.0,95746.3828138,16705.0
348.0,95748.1406263,16934.0
-156.0,95766.2578139,14335.0
-164.0,95754.8359389,13669.0
-160.0,95760.4687514,14322.0
-152.0,95773.1093764,14500.0
-148.0,95779.6796889,15087.0
320.0,95759.3671888,16917.0
308.0,95763.7109389,16837.0
280.0,95772.1093764,16358.0
268.0,95775.7968764,16532.0
260.0,95777.7890639,16717.0
272.0,95774.1171889,16449.0
248.0,95780.4062514,16616.0
-144.0,95782.6328139,15085.0
-140.0,95784.0937514,14640.0
-128.0,95791.0390639,15077.0
-136.0,95785.8359389,14703.0
-132.0,95787.9765639,14779.0
228.0,95787.1406264,16078.0
220.0,95790.4218764,15820.0
212.0,95791.7968764,15620.0
-124.0,95797.9687514,15796.0
-120.0,95800.1093764,16100.0
-116.0,95801.2812514,15956.0
-112.0,95801.4843764,15672.0
-108.0,95802.8671889,15407.0
188.0,95797.7265638,16133.0
196.0,95795.7109388,15905.0
204.0,95793.2500014,15772.0
176.0,95799.6328139,16051.0
140.0,95809.9218764,16324.0
132.0,95810.3750014,16052.0
124.0,95811.8750014,16142.0
-100.0,95806.0859389,15029.0
-104.0,95804.5156264,14844.0
-92.0,95810.6250014,15148.0
-96.0,95809.4296889,15227.0
-84.0,95813.5703139,15127.0
-88.0,95811.3359389,15373.0
-80.0,95814.9687514,15164.0
-68.0,95819.7578139,15637.0
-72.0,95818.0937514,15420.0
-76.0,95817.4609389,15583.0
-60.0,95821.3125014,15682.0
-64.0,95820.6562514,15610.0
