0,1,2
-144.0,65050.8292856,0.0
412.0,65008.7384042,0.0
404.0,65010.1350107,0.0
396.0,65016.0009164,0.0
392.0,65015.6748056,0.0
-140.0,65055.7885751,0.0
-136.0,65059.5339975,0.0
-132.0,65063.0554208,0.0
-128.0,65066.3513803,0.0
376.0,65022.0399179,0.0
372.0,65023.4080209,0.0
356.0,65027.9093637,0.0
348.0,65030.3445444,0.0
340.0,65032.6933603,0.0
320.0,65038.2669687,0.0
312.0,65040.4715585,0.0
304.0,65042.720582,0.0
-124.0,65069.4025888,0.0
-120.0,65072.2085581,0.0
264.0,65053.1904306,0.0
268.0,65052.2305918,0.0
240.0,65059.4134531,0.0
248.0,65057.3485727,0.0
252.0,65056.3602915,0.0
220.0,65064.4803476,0.0
212.0,65066.4588632,0.0
208.0,65067.4357919,0.0
-116.0,65074.7982187,0.0
-112.0,65077.0674448,0.0
-108.0,65079.1062631,0.0
-104.0,65081.041871,0.0
-100.0,65082.8701181,0.0
-96.0,65084.5404672,0.0
-92.0,65086.0989389,0.0
-88.0,65087.5343637,0.0
-84.0,65088.8084726,0.0
184.0,65073.144227,0.0
176.0,65074.9702158,0.0
168.0,65076.8164072,0.0
-80.0,65090.04535,0.0
-76.0,65091.1560678,0.0
-72.0,65092.2459726,0.0
-68.0,65093.2199716,0.0
-64.0,65094.0562753,0.0
-60.0,65094.7875375,0.0
152.0,65080.253541,0.0
132.0,65084.3909311,0.0
136.0,65083.6037607,0.0
120.0,65086.6065683,0.0
108.0,65088.6318979,0.0
112.0,65087.9760751,0.0
68.0,65094.4461069,0.0
84.0,65092.2888803,0.0
-56.0,65095.472352,0.0
-52.0,65096.1504526,0.0
-44.0,65097.2285776,0.0
-48.0,65096.7854013,0.0
-40.0,65097.6557626,0.0
-8.0,65099.3359995,0.0
-36.0,65098.0560922,0.0
-32.0,65098.4414072,0.0
-24.0,65098.8819589,0.0
-28.0,65098.6670541,0.0
-20.0,65099.0598764,0.0
-16.0,65099.2003183,0.0
-12.0,65099.2998666,0.0
20.0,65098.7045908,0.0
-0.0,65099.3781137,0.0
-4.0,65099.3970957,0.0
8.0,65099.199769,0.0
4.0,65099.3031015,0.0
12.0,65099.0853891,0.0
16.0,65098.9017343,0.0
24.0,65098.503602,0.0
28.0,65098.2684946,0.0
32.0,65098.0075083,0.0
36.0,65097.7545786,0.0
40.0,65097.4030771,0.0
44.0,65097.1329965,0.0
48.0,65096.7301645,0.0
52.0,65096.274415,0.0
56.0,65095.8925791,0.0
60.0,65095.4082041,0.0
64.0,65094.930665,0.0
72.0,65093.9976206,0.0
76.0,65093.4933481,0.0
80.0,65092.9389047,0.0
88.0,65091.7619638,0.0
92.0,65091.1583261,0.0
96.0,65090.5196542,0.0
100.0,65089.8515634,0.0
104.0,65089.2869272,0.0
116.0,65087.323121,0.0
124.0,65085.8941049,0.0
128.0,65085.1471567,0.0
140.0,65082.805726,0.0
144.0,65081.9045419,0.0
148.0,65081.064393,0.0
156.0,65079.4263315,0.0
160.0,65078.5495004,0.0
164.0,65077.6612558,0.0
172.0,65075.9148569,0.0
180.0,65074.1604624,0.0
188.0,65072.2045908,0.0
192.0,65071.2705698,0.0
196.0,65070.3107309,0.0
200.0,65069.3688974,0.0
204.0,65068.3660288,0.0
216.0,65065.5396127,0.0
224.0,65063.4287729,0.0
228.0,65062.5095834,0.0
232.0,65061.4191904,0.0
236.0,65060.3658457,0.0
244.0,65058.3871469,0.0
256.0,65055.2842417,0.0
260.0,65054.2248544,0.0
272.0,65051.1986704,0.0
276.0,65050.2026987,0.0
280.0,65049.142457,0.0
284.0,65047.9791879,0.0
288.0,65047.0725107,0.0
292.0,65045.94629,0.0
296.0,65044.859498,0.0
300.0,65043.8590097,0.0
308.0,65041.6004038,0.0
316.0,65039.3344125,0.0
324.0,65037.1868906,0.0
328.0,65036.0619516,0.0
332.0,65035.0477304,0.0
336.0,65033.807435,0.0
344.0,65031.5125742,0.0
352.0,65029.2600717,0.0
360.0,65026.8851938,0.0
364.0,65025.6817026,0.0
368.0,65024.2392587,0.0
380.0,65020.3067026,0.0
384.0,65019.609498,0.0
388.0,65018.3176279,0.0
400.0,65013.9937143,0.0
408.0,65012.2264413,0.0
420.0,65007.8358163,0.0
432.0,65002.9434823,0.0
