0,1,2
-121.0,49281.8034675,0.0
-117.0,49286.7406623,0.0
339.0,49251.542176,0.0
-113.0,49291.1115119,0.0
-109.0,49294.4218147,0.0
-105.0,49297.5198982,0.0
323.0,49255.2884528,0.0
315.0,49258.7850349,0.0
307.0,49261.2441413,0.0
299.0,49263.2579963,0.0
295.0,49264.7341316,0.0
267.0,49272.3666389,0.0
259.0,49274.5070197,0.0
251.0,49276.7327277,0.0
231.0,49281.9945686,0.0
159.0,49300.4001472,0.0
175.0,49296.5261237,0.0
163.0,49299.4209602,0.0
139.0,49304.9339607,0.0
-101.0,49300.2307136,0.0
-97.0,49302.7752082,0.0
-89.0,49307.1262214,0.0
-93.0,49305.0787971,0.0
-85.0,49308.8953254,0.0
111.0,49310.7832038,0.0
79.0,49316.2559821,0.0
95.0,49313.7078254,0.0
99.0,49313.0309455,0.0
75.0,49316.8984382,0.0
59.0,49319.0802009,0.0
-81.0,49310.7248542,0.0
-77.0,49312.111573,0.0
-69.0,49314.8108528,0.0
-73.0,49313.5034187,0.0
-65.0,49316.0263679,0.0
-61.0,49317.0432136,0.0
-57.0,49317.9934699,0.0
-53.0,49318.8828132,0.0
-49.0,49319.6721198,0.0
-45.0,49320.366761,0.0
-41.0,49320.9364021,0.0
-37.0,49321.4928596,0.0
39.0,49321.3687751,0.0
27.0,49322.3106696,0.0
23.0,49322.5379035,0.0
-33.0,49321.8721931,0.0
-29.0,49322.2424934,0.0
-25.0,49322.5497444,0.0
-13.0,49323.2179572,0.0
-21.0,49322.8701789,0.0
-17.0,49323.0159919,0.0
-9.0,49323.3187873,0.0
-5.0,49323.380799,0.0
-1.0,49323.366761,0.0
7.0,49323.2670295,0.0
3.0,49323.3549812,0.0
11.0,49323.1104743,0.0
15.0,49322.9556892,0.0
19.0,49322.7758186,0.0
31.0,49322.0024421,0.0
35.0,49321.7145393,0.0
43.0,49320.9876716,0.0
47.0,49320.5658576,0.0
51.0,49320.1798713,0.0
55.0,49319.6624763,0.0
63.0,49318.5843513,0.0
67.0,49318.0303352,0.0
71.0,49317.458863,0.0
83.0,49315.6112068,0.0
87.0,49315.0058601,0.0
91.0,49314.3389289,0.0
103.0,49312.3161628,0.0
107.0,49311.5539558,0.0
115.0,49310.0115363,0.0
119.0,49309.2380378,0.0
123.0,49308.4544685,0.0
127.0,49307.6838996,0.0
131.0,49306.837403,0.0
135.0,49305.8602302,0.0
143.0,49304.1038825,0.0
147.0,49303.2113654,0.0
151.0,49302.2387702,0.0
155.0,49301.3118903,0.0
167.0,49298.4616706,0.0
171.0,49297.5114143,0.0
179.0,49295.5350959,0.0
183.0,49294.5679328,0.0
187.0,49293.5252082,0.0
191.0,49292.5453498,0.0
195.0,49291.4839485,0.0
199.0,49290.398011,0.0
203.0,49289.3874519,0.0
207.0,49288.3231818,0.0
211.0,49287.3082282,0.0
215.0,49286.2495124,0.0
219.0,49285.1112068,0.0
223.0,49284.1483772,0.0
227.0,49283.0654304,0.0
235.0,49280.9077766,0.0
239.0,49279.8421638,0.0
243.0,49278.9110725,0.0
247.0,49277.7982795,0.0
255.0,49275.6558845,0.0
263.0,49273.5955818,0.0
271.0,49271.3489997,0.0
275.0,49270.2692878,0.0
279.0,49269.1173713,0.0
283.0,49268.0740363,0.0
287.0,49266.8967292,0.0
291.0,49265.6769416,0.0
303.0,49262.3398444,0.0
311.0,49259.4465339,0.0
319.0,49257.516114,0.0
327.0,49255.3371589,0.0
331.0,49253.5098274,0.0
335.0,49249.9237678,0.0
343.0,49248.6362922,0.0
351.0,49247.6110847,0.0
363.0,49242.77826,0.0
