0,1,2
4.87,4470.87695319,1361.0
-0.1,4470.34375007,1268.0
1.21,4469.78515632,1264.0
-2.98,4472.20117194,1205.0
-15.0,4471.10156257,1468.0
11.0,4472.93945319,1371.0
-42.68,4469.82226569,1391.0
-31.44,4469.72851569,1367.0
6.37,4472.13671882,1354.0
-12.17,4471.58007819,1267.0
-25.26,4470.58398444,1433.0
-32.3,4470.95507819,1233.0
-42.96,4469.71289069,1363.0
-24.46,4470.07031257,1556.0
-12.1,4471.91015632,1296.0
-50.61,4469.73437507,1338.0
-43.92,4468.92382819,1429.0
-25.54,4469.78125007,1424.0
-31.72,4468.37304694,1521.0
-54.7,4469.84765632,1528.0
-11.01,4470.28320319,1293.0
-0.49,4472.51562507,1398.0
-11.57,4470.32226569,1265.0
-5.88,4470.93359382,1316.0
-73.94,4469.04687507,1336.0
-58.49,4469.18945319,1395.0
-28.53,4470.44726569,1347.0
-47.11,4468.93359382,1248.0
-36.64,4471.19531257,1320.0
-34.49,4470.54296882,1346.0
-29.48,4468.96484382,1246.0
-30.9,4469.71289069,1459.0
-32.82,4469.16015632,1378.0
-57.8,4468.96679694,1261.0
-21.51,4470.57031257,1398.0
-12.79,4471.19921882,1434.0
11.95,4471.84960944,1405.0
15.9,4471.37109382,1582.0
14.35,4471.99609382,1386.0
18.28,4471.48437507,1394.0
-26.91,4469.80078132,1262.0
-47.57,4470.80273444,1331.0
-23.93,4469.98632819,1471.0
-23.21,4469.85937507,1366.0
-24.48,4470.43945319,1285.0
0.1,4470.54882819,1445.0
-44.34,4469.86914069,1265.0
-24.25,4469.79296882,1268.0
-3.88,4469.44921882,1020.0
-1.59,4471.04296882,1358.0
11.38,4469.84765632,1460.0
11.9,4470.26367194,1237.0
-22.99,4469.99023444,1367.0
-0.45,4470.41210944,1223.0
-13.64,4470.80078132,1120.0
7.16,4471.88085944,1193.0
-19.44,4470.92968757,1374.0
0.02,4470.47265632,1578.0
-37.17,4469.82421882,1300.0
-15.31,4470.48046882,1378.0
-16.97,4469.72070319,1419.0
-40.55,4469.85351569,1299.0
20.41,4469.73828132,1536.0
-39.99,4469.08203132,1360.0
-42.77,4469.09570319,1355.0
2.38,4472.34570319,1349.0
-4.92,4470.00781257,1276.0
-23.01,4470.08789069,1541.0
-20.99,4469.89062507,1362.0
15.58,4471.87109382,1420.0
-11.22,4470.82617194,1243.0
-4.96,4472.63867194,1369.0
-3.24,4471.99414069,1107.0
-9.86,4471.20117194,1223.0
-9.74,4470.31640632,1502.0
-24.51,4468.71289069,1529.0
-65.49,4468.58984382,1182.0
-50.24,4469.82617194,1309.0
-3.72,4471.72070319,1295.0
-12.61,4471.21484382,1508.0
-6.76,4472.24023444,1323.0
-12.25,4470.64843757,1350.0
-21.46,4471.22070319,1279.0
-11.55,4472.74414069,1387.0
9.8,4470.29101569,1161.0
2.56,4471.99609382,1346.0
-5.92,4469.53320319,1357.0
-27.11,4470.58398444,1317.0
-40.37,4470.52929694,1439.0
-10.55,4471.39843757,1408.0
8.09,4472.44921882,1352.0
8.47,4471.36328132,1524.0
-7.57,4470.51171882,1190.0
-25.32,4470.76171882,1490.0
-24.33,4469.85546882,1354.0
-23.83,4470.76367194,1339.0
-30.18,4469.76562507,1202.0
-37.15,4469.73242194,1193.0
-17.23,4470.50000007,1234.0
-8.34,4470.94921882,1242.0
-15.37,4471.51171882,1156.0
0.8,4469.85156257,1790.0
8.4,4470.43359382,1332.0
11.63,4469.62304694,1117.0
-8.87,4470.42187507,1432.0
-15.34,4470.69921882,1394.0
3.59,4470.16601569,1211.0
-4.9,4470.73046882,1444.0
6.3,4470.90429694,1629.0
-31.71,4469.52929694,1293.0
-39.73,4469.87109382,1512.0
-61.99,4469.12500007,1410.0
-32.83,4468.93554694,1301.0
-28.25,4469.85156257,1518.0
-34.94,4469.88476569,1517.0
-70.44,4469.09960944,1485.0
-51.07,4469.57031257,1216.0
-21.34,4469.89843757,1354.0
-19.26,4469.70507819,1251.0
-9.44,4471.09765632,1164.0
-18.99,4470.39257819,1439.0
-1.87,4471.76562507,1302.0
-12.73,4472.66210944,1363.0
-11.64,4472.58398444,1321.0
-10.75,4472.49023444,1339.0
-12.46,4470.55859382,1420.0
-11.96,4471.58398444,1277.0
-15.46,4471.10351569,1113.0
