0,1,2
-225.0,137757.000002,5516.0
-221.0,157050.500002,38663.0
-217.0,179621.500002,82185.0
-213.0,179943.500002,82123.0
647.0,182142.500002,87659.0
631.0,184329.000002,88250.0
619.0,184702.000002,86578.0
623.0,184439.000002,88062.0
611.0,184793.000002,84800.0
599.0,184796.500002,84591.0
591.0,184936.500002,83685.0
583.0,185116.000002,83804.0
571.0,185531.500002,83039.0
555.0,185583.000002,81142.0
527.0,185938.500002,78359.0
491.0,186229.500002,76621.0
495.0,186130.500002,76871.0
471.0,186325.000002,76346.0
-209.0,184652.500002,78669.0
-205.0,185272.500002,79035.0
-201.0,185411.000002,79262.0
463.0,186324.000002,76094.0
439.0,186514.000002,75612.0
427.0,186664.000002,75500.0
431.0,186664.000002,75622.0
399.0,186928.000002,75506.0
-197.0,185448.500002,78165.0
-193.0,185474.500002,76481.0
-189.0,185739.500002,74223.0
-185.0,186421.000002,75236.0
371.0,187182.500002,74421.0
339.0,187595.500002,74221.0
347.0,187542.000002,74246.0
331.0,187620.000002,74174.0
323.0,187667.000002,74226.0
311.0,187729.500002,73847.0
299.0,187740.500002,73639.0
303.0,187733.000002,73632.0
-181.0,187332.000002,74760.0
-177.0,187367.000002,74668.0
-173.0,187445.000002,74818.0
-169.0,187462.000002,74656.0
-165.0,187491.000002,74310.0
-161.0,187565.500002,74199.0
-157.0,187646.000002,74244.0
267.0,187933.000003,73296.0
239.0,188042.500003,73013.0
243.0,188034.500003,73007.0
-153.0,187725.000002,73918.0
-149.0,187786.000002,74064.0
-145.0,187810.000002,73854.0
-141.0,187801.500002,73693.0
-137.0,187816.500002,73627.0
-133.0,187818.500002,73453.0
-129.0,187967.500002,73733.0
-125.0,187993.000003,72920.0
227.0,188104.000003,72850.0
211.0,188173.500003,72759.0
199.0,188189.000003,72636.0
195.0,188207.000003,72726.0
187.0,188218.500003,72461.0
163.0,188261.500003,72487.0
171.0,188232.500003,72439.0
147.0,188269.000003,72624.0
151.0,188270.500003,72483.0
-121.0,188010.500003,72877.0
-117.0,188071.500003,72999.0
-113.0,188090.500003,72967.0
-109.0,188089.500003,72723.0
-105.0,188095.500003,72515.0
127.0,188320.000003,72544.0
115.0,188345.500003,72325.0
-101.0,188097.500003,72583.0
-97.0,188114.000003,72530.0
-93.0,188164.000003,72404.0
-89.0,188167.500003,72373.0
-85.0,188163.000003,72378.0
-73.0,188169.500003,72261.0
-81.0,188174.000003,72324.0
-77.0,188173.500003,72297.0
-69.0,188217.500003,72361.0
-65.0,188239.500003,72341.0
-61.0,188267.500003,72257.0
-57.0,188276.500003,72227.0
-45.0,188399.500003,72507.0
-53.0,188277.000003,72230.0
-49.0,188393.000003,72470.0
-41.0,188427.000003,72516.0
-37.0,188439.000003,72512.0
-33.0,188437.000003,72516.0
-29.0,188437.500003,72305.0
71.0,188440.500003,72339.0
91.0,188367.500003,72315.0
55.0,188429.000003,72388.0
47.0,188460.000003,72444.0
15.0,188400.500003,72237.0
-13.0,188436.000003,72438.0
-25.0,188448.000003,72332.0
-17.0,188455.000003,72482.0
-21.0,188438.500003,72317.0
-9.0,188444.000003,72462.0
-5.0,188436.500003,72433.0
3.0,188413.500003,72337.0
-1.0,188432.000003,72476.0
7.0,188392.500003,72261.0
11.0,188401.000003,72320.0
19.0,188414.500003,72263.0
23.0,188411.000003,72188.0
27.0,188437.000003,72240.0
31.0,188431.500003,72235.0
35.0,188453.000003,72270.0
39.0,188448.000003,72338.0
43.0,188460.000003,72250.0
51.0,188446.500003,72415.0
59.0,188428.000003,72358.0
63.0,188441.000003,72384.0
67.0,188421.500003,72327.0
75.0,188421.000003,72192.0
79.0,188419.500003,72299.0
83.0,188414.500003,72301.0
87.0,188405.000003,72376.0
95.0,188355.000003,72266.0
99.0,188356.500003,72281.0
103.0,188354.000003,72280.0
107.0,188356.500003,72347.0
111.0,188349.000003,72382.0
119.0,188319.000003,72398.0
123.0,188331.000003,72578.0
131.0,188320.000003,72436.0
135.0,188297.000003,72434.0
139.0,188291.000003,72458.0
143.0,188291.500003,72421.0
155.0,188249.000003,72454.0
159.0,188237.000003,72396.0
167.0,188261.000003,72442.0
175.0,188237.000003,72438.0
179.0,188232.000003,72474.0
183.0,188229.500003,72443.0
191.0,188223.500003,72583.0
203.0,188181.500003,72619.0
207.0,188174.000003,72802.0
215.0,188132.500003,72725.0
219.0,188146.000003,72732.0
223.0,188132.500003,72833.0
231.0,188114.500003,72871.0
235.0,188037.000003,72998.0
247.0,187976.500003,72869.0
251.0,187950.000003,72996.0
255.0,187966.500003,73117.0
259.0,187976.500003,72915.0
263.0,187959.000003,73190.0
271.0,187936.000002,73688.0
275.0,187841.500002,73715.0
279.0,187846.500002,73693.0
283.0,187842.500002,73599.0
287.0,187819.000002,73638.0
291.0,187781.500002,73533.0
295.0,187769.000002,73704.0
307.0,187735.500002,73881.0
315.0,187711.000002,73816.0
319.0,187712.000002,74064.0
327.0,187597.000002,74108.0
335.0,187595.000002,74312.0
343.0,187598.000002,74218.0
351.0,187512.000002,74068.0
355.0,187457.000002,73988.0
359.0,187365.500002,74335.0
363.0,187317.500002,74445.0
367.0,187240.500002,74049.0
375.0,187022.000002,74054.0
379.0,186975.000002,74242.0
383.0,186952.000002,74188.0
387.0,186941.000002,74310.0
391.0,186937.500002,74363.0
395.0,186924.000002,74768.0
403.0,186910.000002,75602.0
407.0,186868.000002,75542.0
411.0,186870.500002,75597.0
415.0,186817.000002,75662.0
419.0,186799.500002,75671.0
423.0,186664.000002,75472.0
435.0,186624.000002,75514.0
443.0,186505.500002,75485.0
447.0,186428.500002,75429.0
451.0,186458.500002,75793.0
455.0,186422.500002,75819.0
459.0,186398.000002,76210.0
467.0,186343.000002,76196.0
475.0,186323.500002,76289.0
479.0,186316.500002,76795.0
483.0,186310.500002,76769.0
487.0,186300.500002,76733.0
499.0,186199.500002,76851.0
503.0,186094.500002,76853.0
507.0,186023.500002,76775.0
511.0,185949.500002,76649.0
515.0,185974.500002,77431.0
519.0,185933.500002,77625.0
523.0,185894.500002,77637.0
531.0,185890.000002,78670.0
535.0,185895.000002,78670.0
539.0,185839.500002,78901.0
543.0,185744.500002,78539.0
547.0,185689.500002,78547.0
551.0,185573.500002,78369.0
559.0,185565.500002,82047.0
563.0,185514.000002,82572.0
567.0,185536.000002,82388.0
575.0,185370.500002,83085.0
579.0,185461.000002,84416.0
587.0,185091.000002,83944.0
595.0,184835.000002,84930.0
603.0,184880.000002,85108.0
607.0,184774.500002,85191.0
615.0,184502.000002,86644.0
627.0,183497.500002,84773.0
635.0,183237.000002,85766.0
639.0,183315.500002,86635.0
643.0,183252.500002,89509.0
651.0,183196.500002,90157.0
655.0,182878.000002,89604.0
663.0,182827.000002,90664.0
675.0,180410.500002,87353.0
